Filename,Residue_Code,MOL2_SHA256_Hash,Raw_InChIKey,Raw_CID,Raw_ChEBI,Raw_Name,Canon_InChIKey,Canon_CID,Canon_ChEBI,Canon_Name,Flat_InChIKey,Flat_CID,Flat_ChEBI,Flat_Name
uni_aminoct03.lib_CHIP_sybyl.mol2,CHIP,c2dcd4ba41a006babe7ed741d1cf1fdce0bed75bd64e9ee835d84b163cd981cb,YRAPJXROYILVKD-YFKPBYRVSA-N,-,-,No Match,YRAPJXROYILVKD-YFKPBYRVSA-N,-,-,No Match,YRAPJXROYILVKD-UHFFFAOYSA-N,-,-,No Match
all_aminoct03.lib_CALA_sybyl.mol2,CALA,8fbcad6b08ae6774f1044a0e1b8aa26a9b9ac12f537e071351e8699a00bc91be,LJVBDUABFCNHMS-REOHCLBHSA-N,-,-,No Match,LJVBDUABFCNHMS-REOHCLBHSA-N,-,-,No Match,LJVBDUABFCNHMS-UHFFFAOYSA-N,-,-,No Match
amino19.lib_ALA_sybyl.mol2,ALA,f58096c3351af72f22fdefac0c70bd8f2ae5b3dc590fbde80234e9ee9cf86c58,YJEDTGAFJJIOGN-VKHMYHEASA-N,57465493,-,Compound_57465493,YJEDTGAFJJIOGN-VKHMYHEASA-N,57465493,-,Compound_57465493,YJEDTGAFJJIOGN-UHFFFAOYSA-N,57450536,-,Compound_57450536
all_modrna08.lib_2MA_sybyl.mol2,2MA,a48285d56d67d815a590c8405a2235e63b4de2f9caa417deeac3f84cc5b944c9,JJDZYBRKDSBYJB-IOSLPCCCSA-N,-,-,No Match,JJDZYBRKDSBYJB-IOSLPCCCSA-N,-,-,No Match,JJDZYBRKDSBYJB-UHFFFAOYSA-N,-,-,No Match
all_aminoct03.lib_CARG_sybyl.mol2,CARG,763c33004403789e8af13357ead8dd7c6a96d815ad095da020019d007b74d66f,JMTZUZOQWSNUKM-BYPYZUCNSA-N,-,-,No Match,JMTZUZOQWSNUKM-BYPYZUCNSA-N,-,-,No Match,JMTZUZOQWSNUKM-UHFFFAOYSA-N,-,-,No Match
aminont12.lib_NTYR_sybyl.mol2,NTYR,413b48b013145740a43b8949fe8e97bcbfc6372f72dc88cd2e0d8cd0f360fb51,CEANQMKYBOKBNO-QMMMGPOBSA-O,-,-,No Match,CEANQMKYBOKBNO-QMMMGPOBSA-O,-,-,No Match,CEANQMKYBOKBNO-UHFFFAOYSA-O,-,-,No Match
nab.lib_C5_sybyl.mol2,C5,1a35b2505ed0a43ebff7213939a8f9a4f45b36b3a6e23fb750f01d1b792b8a19,WIERQXGCVNQYST-XVFCMESISA-N,-,-,No Match,WIERQXGCVNQYST-XVFCMESISA-N,-,-,No Match,WIERQXGCVNQYST-UHFFFAOYSA-N,-,-,No Match
uni_amino03.lib_THR_sybyl.mol2,THR,42c055717cbf16f43c7ca62a68e9576b4014e33c9f07e5ea9f1eea16f9d71c89,XWASGSIXTASQKC-SCSAIBSYSA-N,-,-,No Match,XWASGSIXTASQKC-SCSAIBSYSA-N,-,-,No Match,XWASGSIXTASQKC-UHFFFAOYSA-N,-,-,No Match
lipid21.lib_DHA_sybyl.mol2,DHA,95ff944d760dec7393696cbfb7a3f239a1b8a056b7a914f4729b10a7b0c828ba,OCRVOVNCCIEQHD-YTWBPVBXSA-N,-,-,No Match,OCRVOVNCCIEQHD-YTWBPVBXSA-N,-,-,No Match,OCRVOVNCCIEQHD-UHFFFAOYSA-N,-,-,No Match
aminoct19ipq_0.9_vac.lib_NME_sybyl.mol2,NME,1c5490cb17ab140ca5ca03facdf5595e21c0b592d7344846ad5aafbbbe71523e,YKPQUSLRUFLVDA-UHFFFAOYSA-N,142687,-,Methyl amino radical,YKPQUSLRUFLVDA-UHFFFAOYSA-N,142687,-,Methyl amino radical,YKPQUSLRUFLVDA-UHFFFAOYSA-N,142687,-,Methyl amino radical
aminoct15ipq_10.0.lib_CASN_sybyl.mol2,CASN,e1250408fc9c8df7c129ed54aabe1c63ce5ce923f6ca83c0e5b08224c3424fd6,AGNCLEXEOGMDNY-REOHCLBHSA-N,-,-,No Match,AGNCLEXEOGMDNY-REOHCLBHSA-N,-,-,No Match,AGNCLEXEOGMDNY-UHFFFAOYSA-N,-,-,No Match
nucleic12.LJbb-RNA.lib_OHE_sybyl.mol2,OHE,34026419dc2913f127fabb1430400f5fc84c2b0e8473e3d7ba088a54978410f3,TUJKJAMUKRIRHC-UHFFFAOYSA-N,157350,CHEBI:29191,Hydroxyl radical,TUJKJAMUKRIRHC-UHFFFAOYSA-N,157350,CHEBI:29191,Hydroxyl radical,TUJKJAMUKRIRHC-UHFFFAOYSA-N,157350,CHEBI:29191,Hydroxyl radical
amino15ipq_10.0.lib_ARG_sybyl.mol2,ARG,d79c3894d21829fa0ae8ca1c3706bcd23c6f49ea75809ba10f96272acacd7d73,GCNYQPDQBNSQDS-YFKPBYRVSA-N,-,-,No Match,GCNYQPDQBNSQDS-YFKPBYRVSA-N,-,-,No Match,GCNYQPDQBNSQDS-UHFFFAOYSA-N,-,-,No Match
RNA.lib_A_sybyl.mol2,A,df8683e0551b9d5cdff777d320c639c6d17139854ce390cd5093b21e7e9bf929,VLRQWACPEBTKNB-KQYNXXCUSA-N,-,-,No Match,VLRQWACPEBTKNB-KQYNXXCUSA-N,-,-,No Match,VLRQWACPEBTKNB-UHFFFAOYSA-N,-,-,No Match
aminont19ipq_0.9_pol.lib_NASH_sybyl.mol2,NASH,a6796faa98ee8f7494d19f95a062c8880302441bd6be81fb8f4dbc26deb9ae50,OOBAIJUTEHASRY-VKHMYHEASA-O,-,-,No Match,OOBAIJUTEHASRY-VKHMYHEASA-O,-,-,No Match,OOBAIJUTEHASRY-UHFFFAOYSA-O,-,-,No Match
aminont14ipq.lib_NTYR_sybyl.mol2,NTYR,413b48b013145740a43b8949fe8e97bcbfc6372f72dc88cd2e0d8cd0f360fb51,CEANQMKYBOKBNO-QMMMGPOBSA-O,-,-,No Match,CEANQMKYBOKBNO-QMMMGPOBSA-O,-,-,No Match,CEANQMKYBOKBNO-UHFFFAOYSA-O,-,-,No Match
phos_amino94.lib_S1P_sybyl.mol2,S1P,53ab20463f61a5b17244173e33b6bbd296924f767bece58bf84fba768ae3da4f,ZCHNIAYGQGRJPR-GSVOUGTGSA-N,-,-,No Match,ZCHNIAYGQGRJPR-GSVOUGTGSA-N,-,-,No Match,ZCHNIAYGQGRJPR-UHFFFAOYSA-N,-,-,No Match
amino14ipq.lib_TRP_sybyl.mol2,TRP,09de6b95f30525e70dcdde0af41743b045a439fdc1bb08aed4908756e98fa469,CMTLNJSUGJFNSU-VIFPVBQESA-N,57449606,-,Compound_57449606,CMTLNJSUGJFNSU-VIFPVBQESA-N,57449606,-,Compound_57449606,CMTLNJSUGJFNSU-UHFFFAOYSA-N,57450968,-,Compound_57450968
all_aminoAM1.lib_GLH_sybyl.mol2,GLH,bd07c63400b2727251e74eb3f4ae1b9707245c5baa90a4a148fe04aacb148134,GGGQXJILLODUHV-BYPYZUCNSA-N,-,-,No Match,GGGQXJILLODUHV-BYPYZUCNSA-N,-,-,No Match,GGGQXJILLODUHV-UHFFFAOYSA-N,-,-,No Match
nucleic12.lib_U3_sybyl.mol2,U3,d17227796ec9a0b313e51727ed2b5e5a9474a406a04c2c4995c278a767441caf,RIVPPCOLPGTZFL-XVFCMESISA-N,16131853,-,2ylc,RIVPPCOLPGTZFL-XVFCMESISA-N,16131853,-,2ylc,RIVPPCOLPGTZFL-UHFFFAOYSA-N,148569750,-,"[5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium"
ff15ipq-19F.lib_YDF_sybyl.mol2,YDF,694e6c44a3d1dbe19ec6919292a39d73f68b14c4ed5c901877f81b73d41b22aa,YVYQUWFTWQHEBH-LURJTMIESA-N,-,-,No Match,YVYQUWFTWQHEBH-LURJTMIESA-N,-,-,No Match,YVYQUWFTWQHEBH-UHFFFAOYSA-N,-,-,No Match
all_amino94.nmr.lib_LEU_sybyl.mol2,LEU,d4d1e71938f098ba3f66ff7f05b6fa563e1e5969f904432ab13a327d6f3a9c3c,PZNATYVCCWVMHI-LURJTMIESA-N,57453113,-,Compound_57453113,PZNATYVCCWVMHI-LURJTMIESA-N,57453113,-,Compound_57453113,PZNATYVCCWVMHI-UHFFFAOYSA-N,57449159,-,Compound_57449159
aminont19ipq_0.9.lib_NHIP_sybyl.mol2,NHIP,abc4a972d7ea2393d93454ec9890f2ecfefc5d8fdc61e0ca94a7f03b57a3282e,RUSOWVZWJOGQDN-YFKPBYRVSA-O,-,-,No Match,RUSOWVZWJOGQDN-YFKPBYRVSA-O,-,-,No Match,RUSOWVZWJOGQDN-UHFFFAOYSA-O,-,-,No Match
amino12.lib_HYP_sybyl.mol2,HYP,5bcbbe8cf4e8921ce8850244e0cf48d80d55bfc09c9e55ab8acb7b5e543f58ae,JZSNXFGNRCIEFO-CRCLSJGQSA-N,-,-,No Match,JZSNXFGNRCIEFO-CRCLSJGQSA-N,-,-,No Match,JZSNXFGNRCIEFO-UHFFFAOYSA-N,-,-,No Match
nucleic12.ROC-RNA.lib_DG3_sybyl.mol2,DG3,756a40fedf26e43eb203f900988d4174bc17e4a0b178c5cfc09b5f39ff82444f,JRTXPAFWFAUBPI-KVQBGUIXSA-N,10788849,-,"[(2R,3S,5R)-5-(2-amino-6-oxo-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium",JRTXPAFWFAUBPI-KVQBGUIXSA-N,10788849,-,"[(2R,3S,5R)-5-(2-amino-6-oxo-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium",JRTXPAFWFAUBPI-UHFFFAOYSA-N,92020455,-,[5-(2-amino-6-oxo-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium
aminoct12.redq.lib_CASP_sybyl.mol2,CASP,a3367b6fa559bbe7a1e93b34c8d67c96e714a1b5f130684bfe9e03d5d6083064,ZIHIWHGTKNQGQP-REOHCLBHSA-N,-,-,No Match,ZIHIWHGTKNQGQP-REOHCLBHSA-N,-,-,No Match,ZIHIWHGTKNQGQP-UHFFFAOYSA-N,-,-,No Match
amino14ipq.lib_ALA_sybyl.mol2,ALA,f58096c3351af72f22fdefac0c70bd8f2ae5b3dc590fbde80234e9ee9cf86c58,YJEDTGAFJJIOGN-VKHMYHEASA-N,57465493,-,Compound_57465493,YJEDTGAFJJIOGN-VKHMYHEASA-N,57465493,-,Compound_57465493,YJEDTGAFJJIOGN-UHFFFAOYSA-N,57450536,-,Compound_57450536
nucleic12.redq.lib_A3_sybyl.mol2,A3,160f2699f27b2d1dd51eff0e9264bdcecc8cc0f756be14c0f5f1aae84e66c40f,AYZUADSYFISDAU-KQYNXXCUSA-N,16131893,-,Compound_16131893,AYZUADSYFISDAU-KQYNXXCUSA-N,16131893,-,Compound_16131893,AYZUADSYFISDAU-UHFFFAOYSA-N,148928453,-,"[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium"
aminoct12.redq.lib_CGLY_sybyl.mol2,CGLY,c2ce4f912d2a07105e307d158ecafbad94001252e45c732bc9ae1130d5ccdd2c,YOTAPXJPPFURLT-UHFFFAOYSA-N,-,-,No Match,YOTAPXJPPFURLT-UHFFFAOYSA-N,-,-,No Match,YOTAPXJPPFURLT-UHFFFAOYSA-N,-,-,No Match
all_aminontfb15.lib_NTHR_sybyl.mol2,NTHR,21b453dbb2f3c147d117ea9fdfee4334f8f123fc4663671e7f4455fb3ff1f967,LBNOHMKSMASMIG-QWWZWVQMSA-O,-,-,No Match,LBNOHMKSMASMIG-QWWZWVQMSA-O,-,-,No Match,LBNOHMKSMASMIG-UHFFFAOYSA-O,-,-,No Match
all_modrna08.lib_WBG_sybyl.mol2,WBG,66c2d2932697a294d541d9e08aa25cce0f9c5f8aff88ce0ee5a1f55612c28f91,WFXARWINFQJWIT-QHOAOGIMSA-N,-,-,No Match,WFXARWINFQJWIT-QHOAOGIMSA-N,-,-,No Match,WFXARWINFQJWIT-UHFFFAOYSA-N,-,-,No Match
all_aminontfb15.lib_NGLN_sybyl.mol2,NGLN,50714bbcf1833f0af86443229afd61cf748d801920e7dc39c9a8fc86d8008e28,ZBGCYFDJENVZMF-BYPYZUCNSA-O,-,-,No Match,ZBGCYFDJENVZMF-BYPYZUCNSA-O,-,-,No Match,ZBGCYFDJENVZMF-UHFFFAOYSA-O,-,-,No Match
all_modrna08.lib_MTG_sybyl.mol2,MTG,891b777819c28bb05cf2690e511feabe3471c7ede32597555e4904fd0a376936,QMCDCBJGXAQRBG-WOUKDFQISA-N,-,-,No Match,QMCDCBJGXAQRBG-WOUKDFQISA-N,-,-,No Match,QMCDCBJGXAQRBG-UHFFFAOYSA-N,-,-,No Match
all_modrna08.lib_HMC_sybyl.mol2,HMC,3ba9f3e843d46a3480c3dad62c08b6a2402ec8f80309cf85c0b9dbdb94df06aa,DFAQZRSUUTXRTD-JXOAFFINSA-N,-,-,No Match,DFAQZRSUUTXRTD-JXOAFFINSA-N,-,-,No Match,DFAQZRSUUTXRTD-UHFFFAOYSA-N,-,-,No Match
aminont12.redq.lib_ACE_sybyl.mol2,ACE,299c46031a3547a10c1fcf8b176218ace94019f3c006e744ca0f2e8c557250be,TUCNEACPLKLKNU-UHFFFAOYSA-N,137849,CHEBI:46887,Acetyl radical,TUCNEACPLKLKNU-UHFFFAOYSA-N,137849,CHEBI:46887,Acetyl radical,TUCNEACPLKLKNU-UHFFFAOYSA-N,137849,CHEBI:46887,Acetyl radical
all_aminofb15.lib_SER_sybyl.mol2,SER,33c44d09291c944de3e276ad4825d4955a67e6e0fb3c0f1f10b779efa9bb818b,BYYNOWPCDPFCRM-VKHMYHEASA-N,57449797,-,Compound_57449797,BYYNOWPCDPFCRM-VKHMYHEASA-N,57449797,-,Compound_57449797,BYYNOWPCDPFCRM-UHFFFAOYSA-N,57449258,-,Compound_57449258
aminont14ipq.lib_NALA_sybyl.mol2,NALA,108bb559bd0d9dd14ee8daf9fc3199c3a674d4294ae610de6a2e1de7f59c4e7c,UAVFCYBJMKCBAU-VKHMYHEASA-O,-,-,No Match,UAVFCYBJMKCBAU-VKHMYHEASA-O,-,-,No Match,UAVFCYBJMKCBAU-UHFFFAOYSA-O,-,-,No Match
all_prot_nucleic10.lib_D3C_sybyl.mol2,D3C,fdd8d4878285b2569b3ea56a772293f01a59f45b38eaea7a4f11e7d55f8f7fd9,WWRSHCPDBDKRPO-SHYZEUOFSA-N,-,-,No Match,WWRSHCPDBDKRPO-SHYZEUOFSA-N,-,-,No Match,WWRSHCPDBDKRPO-UHFFFAOYSA-N,-,-,No Match
nucleic12.redq.lib_G_sybyl.mol2,G,09dbe0020742b2a68e57848d9260d2b13b6616865ad27fb73ff4cfada759c3b5,MDRKHSVMWONFGK-UUOKFMHZSA-N,-,-,No Match,MDRKHSVMWONFGK-UUOKFMHZSA-N,-,-,No Match,MDRKHSVMWONFGK-UHFFFAOYSA-N,-,-,No Match
nucleic12.lib_DCN_sybyl.mol2,DCN,6aec7b7823b19d309f3c91e715e9e57b11b43f43bd446fc18f0b97c6813b8ec1,CKTSBUTUHBMZGZ-SHYZEUOFSA-N,13711,CHEBI:15698,2'-deoxycytidine,CKTSBUTUHBMZGZ-SHYZEUOFSA-N,13711,CHEBI:15698,2'-deoxycytidine,CKTSBUTUHBMZGZ-UHFFFAOYSA-N,637,-,Cytosine deoxyribonucleoside
nucleic10.lib_DCN_sybyl.mol2,DCN,6aec7b7823b19d309f3c91e715e9e57b11b43f43bd446fc18f0b97c6813b8ec1,CKTSBUTUHBMZGZ-SHYZEUOFSA-N,13711,CHEBI:15698,2'-deoxycytidine,CKTSBUTUHBMZGZ-SHYZEUOFSA-N,13711,CHEBI:15698,2'-deoxycytidine,CKTSBUTUHBMZGZ-UHFFFAOYSA-N,637,-,Cytosine deoxyribonucleoside
aminont10.lib_NASN_sybyl.mol2,NASN,4f38309d27ab180e842d0e50a0f9acdb4c6d71b50baf934b4d73e625efdf950b,VWRJRJWXZDYDCA-VKHMYHEASA-O,-,-,No Match,VWRJRJWXZDYDCA-VKHMYHEASA-O,-,-,No Match,VWRJRJWXZDYDCA-UHFFFAOYSA-O,-,-,No Match
ff15ipq-19F.lib_FTF_sybyl.mol2,FTF,6ab3bc35db9a0c47156a1d5f0c750d6f83ed6dbe64f33e7ec3c5cf87e78fcc24,XMHXAOIWEDUPSZ-VIFPVBQESA-N,-,-,No Match,XMHXAOIWEDUPSZ-VIFPVBQESA-N,-,-,No Match,XMHXAOIWEDUPSZ-UHFFFAOYSA-N,-,-,No Match
amino19.lib_CYM_sybyl.mol2,CYM,228c550c167df9c7645230d7370f75b8667241bf3444307e991b05610693ea0e,BVRYYBGNMILFQZ-GSVOUGTGSA-N,-,-,No Match,BVRYYBGNMILFQZ-GSVOUGTGSA-N,-,-,No Match,BVRYYBGNMILFQZ-UHFFFAOYSA-N,-,-,No Match
all_prot_nucleic10.lib_U3D_sybyl.mol2,U3D,83838b5fa24fe4488898ab22ea94bf43180a601cff61d16cf9ddab17b43f3424,RIVPPCOLPGTZFL-XVFCMESISA-N,16131853,-,2ylc,RIVPPCOLPGTZFL-XVFCMESISA-N,16131853,-,2ylc,RIVPPCOLPGTZFL-UHFFFAOYSA-N,148569750,-,"[5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium"
all_aminontfb15.lib_NSER_sybyl.mol2,NSER,9989cc930c15b9e86db31ca8e89f3114ec2ecc0e93ebc98ee18ae1c1bfb8f65d,JHOHPIVAXRTWDZ-VKHMYHEASA-O,-,-,No Match,JHOHPIVAXRTWDZ-VKHMYHEASA-O,-,-,No Match,JHOHPIVAXRTWDZ-UHFFFAOYSA-O,-,-,No Match
all_prot_nucleic10.lib_CE_sybyl.mol2,CE,9a7cb1d1018379142a64a61e44c2af0f77064a1fb3d633d609f77d0234bffc8e,IZIMQBOSFHIXJF-XVFCMESISA-N,-,-,No Match,IZIMQBOSFHIXJF-XVFCMESISA-N,-,-,No Match,IZIMQBOSFHIXJF-UHFFFAOYSA-N,-,-,No Match
ff15ipq-m.lib_BHE_sybyl.mol2,BHE,d03dd8749ad5a96c304e38de5b7f3b47e7288c78e01ef19b0bab719a01dc3a20,WIGKCYLRSUJGEO-ZCFIWIBFSA-N,-,-,No Match,WIGKCYLRSUJGEO-ZCFIWIBFSA-N,-,-,No Match,WIGKCYLRSUJGEO-UHFFFAOYSA-N,-,-,No Match
uni_aminont03.lib_NGLU_sybyl.mol2,NGLU,b0309c3fb97740ffd9ed573947bee4942a2bc4316f90610230ef76bfb51e5454,NYPQBJRZUSUQLL-BYPYZUCNSA-O,-,-,No Match,NYPQBJRZUSUQLL-BYPYZUCNSA-O,-,-,No Match,NYPQBJRZUSUQLL-UHFFFAOYSA-O,-,-,No Match
all_prot_nucleic10.lib_A3P_sybyl.mol2,A3P,fc1b46a4d279c9249f0c21ccd0722d55116c118ef8591dc4ab7badd01837fdc5,VLAKPLMOLBHFBH-KQYNXXCUSA-N,-,-,No Match,VLAKPLMOLBHFBH-KQYNXXCUSA-N,-,-,No Match,VLAKPLMOLBHFBH-KQYNXXCUSA-N,-,-,No Match
all_aminoAM1.lib_MET_sybyl.mol2,MET,be1477ec92f9e7c959aff2ab9cb9ac8e462aa39bb2f841e434023b27af2e892e,SHZDRIWLMOPNLU-YFKPBYRVSA-N,-,-,No Match,SHZDRIWLMOPNLU-YFKPBYRVSA-N,-,-,No Match,SHZDRIWLMOPNLU-UHFFFAOYSA-N,57449256,-,Compound_57449256
all_aminontfb15.lib_NTRP_sybyl.mol2,NTRP,b1b9a14245e48ee0f5c158ef8b465d9f699f36e27c3bda53c6cdbf110e38bdbc,KBZAUZCGUMJOHN-VIFPVBQESA-O,-,-,No Match,KBZAUZCGUMJOHN-VIFPVBQESA-O,-,-,No Match,KBZAUZCGUMJOHN-UHFFFAOYSA-O,-,-,No Match
cph_nucleic_caps.lib_MOC_sybyl.mol2,MOC,a3ac8406fbc90c0be0de585acbf9bbeeb42747d1b8010558039389b69b6c02bd,GRVDJDISBSALJP-UHFFFAOYSA-N,123146,CHEBI:32772,Methoxy,GRVDJDISBSALJP-UHFFFAOYSA-N,123146,CHEBI:32772,Methoxy,GRVDJDISBSALJP-UHFFFAOYSA-N,123146,CHEBI:32772,Methoxy
nucleic12.redq.lib_DG_sybyl.mol2,DG,78bd48e2ff935823b03906aa501cbab7e3c47b9666bf77d2945254c3cc4df847,JEGJBYHACSFFQK-KVQBGUIXSA-N,-,-,No Match,JEGJBYHACSFFQK-KVQBGUIXSA-N,-,-,No Match,JEGJBYHACSFFQK-UHFFFAOYSA-N,-,-,No Match
amino14ipq.lib_HID_sybyl.mol2,HID,361b7c173755d21043bae55ff052bf5a89390b337c19882c77d70294afb3f2e6,SKCHFHIEZPGARO-YFKPBYRVSA-N,-,-,No Match,SKCHFHIEZPGARO-YFKPBYRVSA-N,-,-,No Match,SKCHFHIEZPGARO-UHFFFAOYSA-N,-,-,No Match
all_modrna08.lib_6GA_sybyl.mol2,6GA,f1490352151e2e0abb179bc4b1dbf82e6a071ffeb7469dd45cc39d009600aa76,XNXMVOXSOIVRES-JJNLEZRASA-N,-,-,No Match,XNXMVOXSOIVRES-JJNLEZRASA-N,-,-,No Match,XNXMVOXSOIVRES-UHFFFAOYSA-N,-,-,No Match
all_aminont94ildn.lib_NLEU_sybyl.mol2,NLEU,e7fd1e85c942385c5a164a37b0d2babcd311623ea6e718b32ab2ca6dc9212ebe,PNLOVMFGPRECRH-LURJTMIESA-O,-,-,No Match,PNLOVMFGPRECRH-LURJTMIESA-O,-,-,No Match,PNLOVMFGPRECRH-UHFFFAOYSA-O,-,-,No Match
amino10.lib_PHE_sybyl.mol2,PHE,2016a9fc36afbc0a3d5a74a5313287f84d7462ebd6a0492b0db75b1d64962cd4,JPYXGDGSTUQBEH-VIFPVBQESA-N,57449697,-,Compound_57449697,JPYXGDGSTUQBEH-VIFPVBQESA-N,57449697,-,Compound_57449697,JPYXGDGSTUQBEH-UHFFFAOYSA-N,76540547,-,Compound_76540547
all_aminontfb15.lib_NHIE_sybyl.mol2,NHIE,4350c6e2e1d47bea902f82012462849ab3c182915b5e945754567b958b0f8d15,DGNSPXLXWHVKNK-YFKPBYRVSA-O,-,-,No Match,DGNSPXLXWHVKNK-YFKPBYRVSA-O,-,-,No Match,DGNSPXLXWHVKNK-UHFFFAOYSA-O,-,-,No Match
RNA_CI.lib_RGN_sybyl.mol2,RGN,6ef51adfbf7d5cc24e860f87327d171dc64880702375cdf03fc8dd4b433a7fc6,NYHBQMYGNKIUIF-UUOKFMHZSA-N,6802,-,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",NYHBQMYGNKIUIF-UUOKFMHZSA-N,6802,-,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",NYHBQMYGNKIUIF-UHFFFAOYSA-N,765,-,"InChI=1/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19"
aminoct12.redq.lib_CGLU_sybyl.mol2,CGLU,16878df7814def386e59eebe8eb2b5dafef38616c864bb46835e9b0110c00661,GWWFREJPNVDNEX-VKHMYHEASA-N,-,-,No Match,GWWFREJPNVDNEX-VKHMYHEASA-N,-,-,No Match,GWWFREJPNVDNEX-UHFFFAOYSA-N,-,-,No Match
nab.lib_CASP_sybyl.mol2,CASP,a3367b6fa559bbe7a1e93b34c8d67c96e714a1b5f130684bfe9e03d5d6083064,ZIHIWHGTKNQGQP-REOHCLBHSA-N,-,-,No Match,ZIHIWHGTKNQGQP-REOHCLBHSA-N,-,-,No Match,ZIHIWHGTKNQGQP-UHFFFAOYSA-N,-,-,No Match
parmBSC1.lib_DC3_sybyl.mol2,DC3,83f1404603f446c618dc6c4b43441bb96f3ee318aca68f844a60569917f268cc,FRWAMXAZRDARTN-SHYZEUOFSA-N,10786688,-,Compound_10786688,FRWAMXAZRDARTN-SHYZEUOFSA-N,10786688,-,Compound_10786688,FRWAMXAZRDARTN-UHFFFAOYSA-N,85267528,-,Compound_85267528
aminoct12.lib_CHIP_sybyl.mol2,CHIP,d7b8baa1e249519c1929a4ead234f417b88e8bbba3ec36462ac2318b5127ca9c,IFYOWBPDEQIXNB-YFKPBYRVSA-N,-,-,No Match,IFYOWBPDEQIXNB-YFKPBYRVSA-N,-,-,No Match,IFYOWBPDEQIXNB-UHFFFAOYSA-N,-,-,No Match
nucleic12.ROC-RNA.lib_DA5_sybyl.mol2,DA5,7a12d3957bd231c3fc9544af508cc114e56294940bac6dd4fc3420f252e840fd,PXIYTYNDFZFFMG-RRKCRQDMSA-N,-,-,No Match,PXIYTYNDFZFFMG-RRKCRQDMSA-N,-,-,No Match,PXIYTYNDFZFFMG-UHFFFAOYSA-N,-,-,No Match
all_modrna08.lib_3AU_sybyl.mol2,3AU,5f360fcf2a10eb5f77c77dbf6829002e40c653e31ec661f048fa7833d11df897,XJZIMZQIUQSKGT-CNYIRLTGSA-O,-,-,No Match,XJZIMZQIUQSKGT-CNYIRLTGSA-O,-,-,No Match,XJZIMZQIUQSKGT-UHFFFAOYSA-O,-,-,No Match
aminoct10.lib_CASP_sybyl.mol2,CASP,a3367b6fa559bbe7a1e93b34c8d67c96e714a1b5f130684bfe9e03d5d6083064,ZIHIWHGTKNQGQP-REOHCLBHSA-N,-,-,No Match,ZIHIWHGTKNQGQP-REOHCLBHSA-N,-,-,No Match,ZIHIWHGTKNQGQP-UHFFFAOYSA-N,-,-,No Match
all_amino03.lib_SER_sybyl.mol2,SER,33c44d09291c944de3e276ad4825d4955a67e6e0fb3c0f1f10b779efa9bb818b,BYYNOWPCDPFCRM-VKHMYHEASA-N,57449797,-,Compound_57449797,BYYNOWPCDPFCRM-VKHMYHEASA-N,57449797,-,Compound_57449797,BYYNOWPCDPFCRM-UHFFFAOYSA-N,57449258,-,Compound_57449258
all_aminont03.lib_NLYS_sybyl.mol2,NLYS,fdabd7a19a37811e107338229bce509999010e902c9e18beb75739995563af98,HDLSPUNNECQBLB-LURJTMIESA-P,-,-,No Match,HDLSPUNNECQBLB-LURJTMIESA-P,-,-,No Match,HDLSPUNNECQBLB-UHFFFAOYSA-P,-,-,No Match
amino15ipq_10.0.lib_LYS_sybyl.mol2,LYS,57e7163979a1129a15ab2afa640aea859decd42915d76b81703634d1c0357fd6,IGCUKXMNGUIUAZ-LURJTMIESA-O,-,-,No Match,IGCUKXMNGUIUAZ-LURJTMIESA-O,-,-,No Match,IGCUKXMNGUIUAZ-UHFFFAOYSA-O,57465672,-,Compound_57465672
uni_aminoct03.lib_CLYS_sybyl.mol2,CLYS,d41195cb2b30ee7fff2457185456457e4c84b60aa4b73c990b92e18604042357,JJECLZWYFABQGZ-YFKPBYRVSA-O,-,-,No Match,JJECLZWYFABQGZ-YFKPBYRVSA-O,-,-,No Match,JJECLZWYFABQGZ-UHFFFAOYSA-O,-,-,No Match
aminoct10.lib_NHE_sybyl.mol2,NHE,bed6e39abe1fa633520352aa25a178712639dcf1dab30575e338955e711ebaae,MDFFNEOEWAXZRQ-UHFFFAOYSA-N,123329,CHEBI:29318,Amino radical,MDFFNEOEWAXZRQ-UHFFFAOYSA-N,123329,CHEBI:29318,Amino radical,MDFFNEOEWAXZRQ-UHFFFAOYSA-N,123329,CHEBI:29318,Amino radical
